ticker,market,2007-01-03,2007-02-01,2007-03-01,2007-04-02,2007-05-01,2007-06-01,2007-07-02,2007-08-01,2007-09-04,2007-10-01,2007-11-01,2007-12-03,2008-01-02,2008-02-01,2008-03-03,2008-04-01,2008-05-01,2008-06-02,2008-07-01,2008-08-01,2008-09-02,2008-10-01,2008-11-03,2008-12-01,2009-01-02,2009-02-02,2009-03-02,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-03,2009-09-01,2009-10-01,2009-11-02,2009-12-01,2010-01-04,2010-02-01,2010-03-01,2010-04-01,2010-05-03,2010-06-01,2010-07-01,2010-08-02,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-03,2011-02-01,2011-03-01,2011-04-01,2011-05-02,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-03,2011-11-01,2011-12-01,2012-01-03,2012-02-01,2012-03-01,2012-04-02,2012-05-01,2012-06-01,2012-07-02,2012-08-01,2012-09-04,2012-10-01,2012-11-01,2012-12-03,2013-01-02,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-03,2013-07-01,2013-08-01,2013-09-03,2013-10-01,2013-11-01,2013-12-02,2014-01-02,2014-02-03,2014-03-03,2014-04-01,2014-05-01,2014-06-02,2014-07-01,2014-08-01,2014-09-02,2014-10-01,2014-11-03,2014-12-01,2015-01-02,2015-02-02,2015-03-02,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-03,2015-09-01,2015-10-01,2015-11-02,2015-12-01,2015-12-31,2016-01-29,2016-03-01,2016-04-01,2016-05-02,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-03,2016-11-01,2016-12-01,2017-01-03,2017-02-01,2017-03-01,2017-04-03,2017-05-01
LSXMK,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00009,1.09256,1.07747,1.19482,1.1161,1.13024,1.10103,1.20091,1.14083,1.21632,1.12035,1.10076,1.13447
TAX,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73321,1.50364,1.26626,1.49787,2.02251,1.89585,1.90014,2.19665,2.11267,2.11161,2.31905,2.19006,2.21355,2.28831,2.22824,2.79188,2.90504,3.43002,3.95538,4.22885,4.23296,4.49183,4.41477,4.14547,3.61271,3.70109,3.64534,4.23238,5.03646,5.13192,6.07651,6.02659,4.8206,4.82075,3.70508,3.91907,2.96848,3.03621,2.81994,3.11833,3.15367,3.05223,3.72264,3.37835,2.67167,2.94228,1.71046,1.93174,1.52378,1.5567,1.5228,1.62038,1.4893,1.57134,1.89311,1.91454,2.12193,1.98946,2.02499
LTRPA,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16147,2.049,1.86833,2.05081,2.21078,1.99341,2.79618,2.6332,2.5073,2.42653,2.75223,2.4926,2.21613,2.05364,2.83258,2.73203,2.76945,2.03915,1.99623,2.07596,2.05835,2.16181,2.07805,2.24342,1.98828,2.0933,2.06946,1.48619,1.48671,1.67732,1.26095,1.28897,1.37771
LTRPB,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74375,2.18527,2.08599,2.18724,2.18724,1.96957,2.91804,3.07846,3.05929,2.75212,2.71538,2.62028,2.21704,2.24725,2.84071,2.62796,2.81692,2.20627,2.17787,2.06947,2.04213,2.15709,2.08372,2.2387,2.09794,2.079,2.079,1.61956,1.66779,1.66779,1.63457,1.29831,1.33567
LPNT,NASDAQ,1.32891,1.35898,1.44297,1.47144,1.41666,1.58035,1.48397,1.10365,1.05125,1.11652,1.11802,1.13234,1.06961,1.00308,0.87845,1.00564,1.03025,1.11024,1.00305,1.02816,1.20708,1.04817,0.85286,0.61485,0.78622,0.77122,0.63625,0.66894,0.84208,0.9097,0.83026,0.91146,0.76877,0.8539,0.87482,0.89996,0.99517,0.90719,0.94718,1.10356,1.11003,0.99675,0.88453,0.87477,0.88017,0.976,0.92751,0.93801,1.01827,0.96542,1.0592,1.09858,1.13586,1.09184,1.03618,0.9305,0.87908,0.83288,0.94944,0.97544,0.90123,1.0139,0.98498,0.96261,0.94779,0.86728,0.97025,0.89776,0.98373,1.01019,0.88159,0.80431,0.89691,1.0056,1.01895,1.11812,1.0525,1.1216,1.0964,1.10656,0.97514,1.03724,1.12363,1.12908,1.15244,1.14026,1.10566,1.11957,1.18575,1.30133,1.34138,1.48938,1.5807,1.44123,1.46248,1.39209,1.46133,1.33321,1.49223,1.501,1.45528,1.53632,1.78055,1.64767,1.46196,1.38203,1.38225,1.41803,1.4161,1.34645,1.22254,1.32631,1.27325,1.25463,1.23146,1.08139,1.02504,1.03644,1.05995,0.99273,1.05161,1.0779,1.1904,1.21817,1.11021
LCUT,NASDAQ,1.38413,1.63975,1.58009,1.72852,1.79992,1.7635,1.75414,1.69429,1.64398,1.73067,1.36389,1.04567,1.06204,0.98566,0.83869,0.77923,0.72473,0.60025,0.67324,0.78096,0.86522,0.84879,0.45727,0.32662,0.49467,0.26524,0.16716,0.24305,0.3718,0.45451,0.51718,0.55131,0.74165,0.68435,0.77767,0.77717,0.82249,0.92414,0.93924,1.34367,1.66402,1.59215,1.61965,1.67403,1.6561,1.616,1.3673,1.56722,1.404,1.23003,1.10447,1.44698,1.4545,1.09495,1.09539,1.0445,0.98125,0.77405,1.02078,1.08385,1.05026,1.02219,0.98112,0.9414,0.96716,0.92582,1.08898,1.07212,0.95599,0.99258,0.90673,0.84034,0.79387,0.77535,0.80606,0.84907,1.01069,0.98154,1.00718,1.06435,1.04947,1.14145,1.1603,1.06146,1.15047,1.10858,1.33859,1.36092,1.23347,1.09693,1.161,1.26779,1.26238,1.10654,1.24797,1.1415,1.263,1.20225,1.20453,1.10091,1.06851,1.10703,1.13948,1.09345,1.08609,1.0415,1.17301,1.04716,0.98969,0.89416,0.90393,1.06568,1.26498,1.10747,1.07286,1.04647,0.99887,1.00861,1.05657,1.26525,1.29107,1.08524,1.09675,1.48169,1.42272
LFVN,NASDAQ,2.99718,2.93341,1.91309,2.35354,1.39741,1.48094,2.05168,2.29788,1.72612,1.27428,1.33799,1.34249,1.3714,2.30644,1.8864,1.87747,2.55336,2.13905,1.40661,1.5629,1.09403,1.40888,0.78271,0.78271,1.84259,1.93472,2.67176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.65615,15.5026,24.45944,18.61485,17.83118,14.81666,10.9071,12.26197,12.3289,11.24544,10.70477,8.33407,7.33744,8.50096,8.06455,7.61112,7.38831,6.88615,8.09542,8.87425,8.1724,8.04519,6.61159,5.68606,4.88646,3.97007,,,,48.33266,56.20077,50.20602,46.94948,28.86526,32.84667,18.81675,18.01746,17.19848,19.94517,16.63891,16.53222,22.43327,18.3159,21.55936,25.01866,23.27909,31.95083,25.34273,29.10287,25.58729,20.60529,18.22732,18.62704,20.58413,21.98132,21.48932,20.2797,15.82612,13.13687,12.76769,7.95415,7.1692,5.59041,5.11964,4.67849
LWAY,NASDAQ,6.51603,6.40921,6.64796,6.27388,6.09055,6.69586,8.27728,8.1914,11.10367,13.09074,9.84904,6.78996,6.90906,6.81129,6.86972,6.89791,8.36637,8.27797,7.57648,8.51412,7.92605,6.97704,6.79016,3.93081,5.85372,4.82296,4.86528,4.24236,5.25414,6.76604,7.28321,6.93124,6.65726,5.37724,6.26296,5.92847,6.19189,5.98069,6.08531,5.68793,5.44766,5.02738,4.85667,5.19834,4.90734,5.07663,4.71092,4.55455,4.72279,4.58027,4.34931,4.87286,4.37611,4.79512,5.28301,5.15588,4.90013,4.63729,4.67857,4.43102,4.43217,4.24189,4.21846,4.14785,3.74364,4.40473,4.5975,4.63258,4.19625,4.05053,4.01642,3.50199,3.62159,4.25361,4.92304,5.77958,5.10599,6.79821,6.73549,6.96812,5.54363,5.12805,5.71221,5.50859,5.88889,5.27138,5.34292,5.39564,5.69363,4.90216,5.23572,4.66979,5.07505,5.02755,5.83868,6.47995,6.29388,6.51215,6.77693,7.66788,7.28502,6.51215,7.01666,5.47808,5.14519,3.79392,4.12351,4.01186,3.88245,4.48405,3.93591,3.77041,3.41694,3.40393,3.68759,3.58468,4.04405,5.4417,5.93227,3.67537,3.79393,3.58729,3.59407,3.58393,3.20998
LGND,NASDAQ,39.67984,46.82604,42.24676,17.59441,12.16991,11.5422,21.01184,16.89825,17.64705,19.81996,18.15015,16.92669,15.85164,14.05773,11.87313,16.017,16.32651,12.67283,13.27549,18.61564,16.05162,142.84963,92.80367,90.37425,,,,,,,,,,,,,67.61608,56.0978,55.90034,93.73442,102.50489,80.7975,65.56381,77.73994,66.13768,,,,,,,38.93175,43.71491,39.51492,43.87497,49.96753,55.08163,106.2774,123.34499,97.36682,26.95011,29.16288,33.71219,17.09571,12.90126,12.45219,18.33694,20.6693,19.26983,16.07686,14.56319,18.22837,15.77207,15.4143,16.62465,20.19794,19.82621,22.4195,27.95432,25.51724,26.55674,23.63904,27.07471,25.8557,23.53092,27.1257,28.85431,28.59541,26.50985,21.93539,20.3051,15.69083,16.70937,14.20998,25.31658,23.19178,23.70352,24.45468,47.49139,57.85165,59.63244,48.93808,54.79643,61.42638,25.52205,24.36248,27.43315,7.40865,7.40251,6.82557,6.51636,7.58248,8.41542,6.26535,6.49511,7.36834,5.7079,5.42901,5.11791,6.39726,6.33606,6.55511,6.34575,6.47414,6.99848
LTBR,NASDAQ,,,,,,,10.82121,10.34027,8.39164,9.54032,10.44214,18.15473,29.89414,29.47894,27.43232,19.59017,21.92929,22.77453,15.45449,18.03024,12.96477,6.69547,8.4678,6.30162,6.59887,6.10396,10.07819,9.62191,8.55281,8.55281,9.0672,14.31663,12.25958,14.93753,13.50516,11.30583,13.28852,15.45557,15.63956,17.18385,14.58532,13.06419,22.19662,17.26823,19.43905,4.81218,4.53994,4.27891,5.2302,5.54904,5.0198,5.96825,5.26121,4.6582,4.06219,2.8491,2.84641,2.54631,3.03056,3.2588,3.0174,3.17769,4.1604,4.73799,3.76044,3.3448,3.65412,4.36794,3.60886,3.96852,3.59151,2.81799,3.24118,4.22006,4.14053,3.94675,3.24898,4.39654,4.61366,7.5003,5.68516,7.67992,6.2425,10.40616,10.15541,16.36149,20.88446,8.23246,6.71978,9.58083,10.96649,13.46067,20.02307,15.70303,17.53419,19.79629,15.23538,13.77977,11.74192,4.22001,4.01874,5.34154,4.43759,3.57472,4.91693,4.21495,5.20364,22.7295,24.44033,17.10823,17.76231,,,,,,11.74622,8.41029,9.1986,1.80026,1.60475,1.37827,2.00146,2.22067,2.53301
LPTH,NASDAQ,3.66981,4.32443,3.97363,5.23054,4.86172,5.04383,5.91101,5.33023,5.97557,3.88884,3.35727,3.04952,2.58988,2.35387,2.12608,2.81639,2.54493,2.79891,4.36949,4.32011,3.78336,3.14947,2.14437,1.37712,1.6265,2.30185,1.7136,1.98837,1.85271,1.89008,5.0686,5.26659,10.67957,7.15276,6.36737,5.90556,4.85578,7.19374,9.07576,6.1818,6.80895,5.43192,3.38178,5.03041,6.67811,6.19649,6.26034,3.91548,4.54826,3.75523,3.38342,5.39654,3.76273,3.96153,3.61001,5.48722,4.11641,3.39922,3.36026,2.33757,2.91677,3.90917,4.56071,4.26002,3.57067,4.28123,2.95545,2.86766,3.00758,2.71441,2.69193,2.83098,2.42517,2.28121,2.36136,2.25718,2.1993,3.3571,3.05817,4.11589,3.76946,3.25187,3.53133,2.96503,2.76136,2.77652,2.97484,3.23266,2.85585,2.8026,2.78258,2.40223,2.44292,2.86112,2.72395,2.59336,1.8765,2.78457,2.11841,2.09668,2.41297,1.89245,3.72943,2.97619,3.08738,2.80805,2.83853,2.98926,4.83406,4.98779,3.59059,3.57264,3.33925,2.82508,2.58718,2.81021,2.84383,2.56308,2.43421,2.95747,3.17558,3.6561,2.57773,3.0092,3.15302
LMB,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.92898,2349.11569,10.54937,10.54937,10.57806,10.51627,10.62661,10.80724,11.02113,11.38192,11.26636,11.28947,11.4598,11.48323,11.4598,11.92346,11.99654,12.17923,12.17923,11.76499,11.77688,11.77676,10.99164,10.93216,13.45277,13.92314,16.93355,3.25425,3.15707,3.10058,3.16385,3.07572,2.0613
LLNW,NASDAQ,,,,,,,6.43221,5.5814,3.0226,2.96127,4.14053,2.50772,2.84159,2.83308,1.74155,1.50471,1.32934,1.76197,1.87965,1.74763,1.83774,1.32397,1.10331,1.18212,1.42223,1.78747,1.38091,1.38007,1.95161,2.02667,1.66679,1.61455,1.30699,1.48241,1.49066,1.45173,1.63064,1.49649,1.60538,1.53559,1.8179,2.15689,1.77421,1.64683,1.54802,2.29062,2.59667,2.64904,2.33653,2.52799,3.11782,2.43803,2.16249,1.88649,1.64663,1.53349,0.78375,0.75026,0.89714,0.95407,1.04989,1.13293,1.26805,1.14882,0.95559,0.87119,1.06259,0.93514,0.83747,0.83142,0.75795,0.70794,0.85847,0.86051,0.76962,0.73397,0.6764,0.89296,0.86647,0.91639,0.80885,0.76564,0.7538,0.79776,0.80998,0.77466,0.8791,0.92948,0.85479,0.98727,1.29901,1.05703,0.99829,0.97689,1.03333,1.17314,1.2403,1.25247,1.59507,1.65156,1.96113,2.09058,1.92048,1.9302,1.13142,0.93979,1.04861,0.8562,0.75304,0.64473,0.7986,0.91879,0.88228,0.78592,0.83421,0.93581,1.3243,1.38439,1.35402,1.64019,1.89551,1.71774,1.78175,1.95442,2.57518
LMNR,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04463,3.41852,3.23374,3.27994,3.23374,3.18754,3.90283,4.31679,5.07858,5.6677,4.82833,3.8312,4.13477,4.52831,5.2337,6.65571,5.54898,5.37927,5.7469,5.42604,4.998,5.63222,4.64409,3.81903,3.19967,3.5339,3.64355,4.05449,4.31483,4.14539,4.09015,3.84084,3.54342,4.37766,3.61384,3.84091,3.90956,5.12125,4.21009,4.51048,5.87499,5.17492,5.5439,5.21414,5.4819,3.36733,3.54191,3.34059,3.9501,3.93782,3.90218,4.07512,2.71603,2.75518,2.98783,2.97465,3.02078,2.95707,2.83149,3.13704,3.00405,3.24155,3.22953,3.20197,2.78494,2.83825,3.0912,3.21507,3.01326,2.82585,2.7135,2.43594,1.8033,1.81683,1.91585,1.68667,1.47011,1.65008,1.83282,2.08876,2.03539,2.15523,2.1242,2.00487,2.04688,2.16102,1.98767,2.35281,1.90309,2.14505,2.38296,2.36913
LINC,NASDAQ,2.22844,2.04064,2.00678,2.39386,2.36848,2.48545,2.66301,2.14748,2.42862,2.37755,2.4593,2.25042,2.31847,1.99182,1.9178,1.96362,1.89353,1.85454,1.89917,2.24127,2.41614,2.03155,2.1228,1.90575,1.97909,2.4011,2.08651,2.25992,2.1458,2.63436,2.83891,2.68688,2.94364,2.80509,2.45244,2.52249,2.59597,2.42448,2.71182,2.79758,2.76921,2.53104,2.09136,2.25342,1.00669,1.43115,1.24421,1.52637,1.57552,1.54958,1.54768,1.56841,1.61843,1.40942,1.75369,1.65507,0.87741,0.72074,0.85174,0.7153,0.74441,0.87227,0.79215,0.76588,0.68078,0.5417,0.6801,0.44735,0.44308,0.45259,0.40682,0.4466,0.69999,0.68204,0.78554,0.67826,0.63125,0.88425,0.68663,0.80932,0.86068,0.75247,0.64274,0.72539,0.66551,0.56888,0.60919,0.61023,0.65626,0.66987,0.82514,0.66987,0.56292,0.54701,0.58459,0.91134,0.77291,0.74984,0.80155,0.59174,0.66131,0.75931,0.5937,0.45621,0.15076,0.18159,0.33578,0.72851,0.65303,0.93525,0.88374,0.72736,0.60573,0.51414,0.50096,0.58735,0.63167,0.75117,0.54972,0.69266,0.6621,0.6655,0.69418,1.27581,1.31412
LECO,NASDAQ,3.0959,3.17168,3.12185,2.83358,3.15409,3.42964,3.36674,3.18391,3.28453,3.22208,3.01598,2.81335,2.73563,2.49854,2.65674,2.4971,2.91066,3.07505,2.70524,2.79877,2.8009,2.17218,1.53571,1.41976,2.28477,1.75801,1.21778,1.44729,1.93399,1.88846,1.51877,1.80349,1.8584,1.83317,1.9884,2.14747,2.13913,1.95424,1.93922,2.17314,2.43567,2.12447,1.97993,2.20382,2.06885,2.16798,2.23337,2.33247,2.47969,2.5607,2.6128,2.70473,2.74988,2.55424,2.46769,2.29407,2.21408,1.86151,2.36405,2.6579,2.80959,3.14834,3.31687,3.05763,3.30082,3.01857,2.85912,2.64853,2.71147,2.41038,2.76083,2.95459,3.08392,3.33973,3.43955,3.28113,3.09071,3.54307,3.51996,3.59497,3.72672,4.05292,4.07658,4.10136,4.0292,3.83221,3.91168,3.77998,3.5793,3.49394,3.70681,3.47025,3.65126,3.47466,4.1059,3.97169,3.86853,3.90217,4.15374,3.8408,4.27693,4.28614,3.86482,3.75767,3.44821,3.14338,4.31354,3.94271,3.62807,3.72246,4.12513,4.32898,4.83379,4.55645,4.44708,5.22834,5.30247,5.24575,5.6844,6.98722,6.80581,7.24259,8.09555,7.95036,7.53654
LIND,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14221.3461,18906.77649,18083.11494,19.11347,18.93776,18.82062,19.28534,19.24533,19.38537,19.58543,20.12526,20.16608,21.21799,20.44756,20.4892,20.9066,20.88531,20.94918,21.27643,21.30903,21.60242,21.47202,22.91739,24.54161,27.24986,26.84276,47.28581,48.01187,47.76207,53.30767,4.20606,4.23657,3.82092,3.80079,3.90087,4.09636,3.90177,3.80032,3.87056,3.63983,3.4241,3.12994,3.54109,3.4976,3.25838,3.23553,3.56186,3.72484
LINU,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,1.73442,1.76756,1.73074,1.83467,1.90424,1.90424,1.90476,1.97802,1.99633,2.05851,2.04013,2.03946,2.1468,3.9032,41.88937,41.96172,73.07127,21.20212,20.11483,20.64803,4.46453,4.1855,4.20942,2.75753,4.51287,8.29031,2.58201,2.92487,2.6453,1.98898,1.80087,2.73647,2.56723,3.18466,2.58348,1.36405,1.72416,1.7187,1.47115,1.46627,1.58601,1.53438,1.33445,1.10126,0.92001,0.64644,0.73234,0.61145,0.85159,0.66375,0.60794,0.88809,0.71704,0.80503,0.82375,1.05365,1.15911,1.12639,0.86399,0.86617,0.70431,0.64907,0.67692,0.61694,0.61476,0.71304,0.65186,0.70857,0.674,0.69193,0.84277,0.63756,0.5718,0.49175,0.3783,0.34527,0.46236,0.49539,0.48646,0.50612,0.61112,0.48189,0.43408,0.51604,0.42194,0.4186,0.33064,0.364,0.36097,0.30901,0.3119,0.47899,0.33417,0.28883,0.14879,0.10124,0.17792,0.15052,0.20639,0.19294,0.26395,0.25473,8.61277
LBIO,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.23174,175.37229,175.37229,215.96665,180.35317,171.19027,195.59606,138.48619,144.25645,139.57538,578.20551,582.86845,698.08172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59637,11.40748,11.34023,10.44922,10.91903,11.61006,11.13294,11.05342,12.84573,16.81433,16.39658,25.10443,12.56814,12.23014,4.5313,3.8725,3.45399,2.82084,2.45371,2.84359,3.25815,3.42683,2.6589,2.53298,2.43175,2.64646,3.46422,4.98499,5.33346,2.61336,2.64615,1.98823,2.1546,2.51949,2.46736,2.80209,2.67089,2.57758
LPCN,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95838,2.90492,3.17224,2.87211,2.27954,2.16556,2.11747,2.00735,2.05018,3.73363,2.08222,1.66001,2.12242,2.30605,2.38292,3.3782,3.28776,4.48931,5.44771,6.72141,9.81455,5.4558,4.11197,4.22971,5.47943,5.10072,3.57406,4.11201,4.67503,4.29233,4.3412,1.55079,1.74784,2.03517,2.69378,1.91138,2.15686,2.42729,2.4141,2.80164,2.83641,3.09561
LQDT,NASDAQ,7.08739,7.79221,7.11127,6.27006,8.13454,7.52387,6.77289,6.03031,4.04112,3.81108,3.96093,3.93167,4.11943,4.18838,3.10649,2.50273,2.64386,3.39317,3.43144,3.25346,3.12076,2.93697,2.5415,1.92866,2.52293,2.36561,1.41284,2.13873,2.29146,3.15328,2.59813,3.13923,2.89832,2.62439,2.39111,2.36158,2.66011,2.80425,3.30742,2.88823,3.02675,3.32452,3.25958,3.38813,3.42874,3.85323,3.75989,3.83478,3.75182,3.35981,3.8256,3.99386,4.19066,4.51966,4.64283,4.92916,6.47745,5.33083,5.46212,6.52994,5.54637,5.35495,6.56065,5.77056,6.93931,7.77977,5.03056,5.49059,6.87003,6.1715,5.26784,5.08678,4.9383,3.94388,4.14409,3.4837,3.86699,4.532,3.91621,3.28773,3.28969,3.50541,2.89727,2.32137,2.2982,2.20777,2.46533,2.1961,1.68361,1.36971,1.39097,1.21499,1.38712,1.19136,1.16974,0.96201,0.75268,0.74146,1.14779,1.13951,1.0952,1.15149,1.11058,1.03862,0.82578,0.83725,0.98142,0.9887,0.91939,0.9209,0.67431,0.74347,0.82449,1.00057,1.11032,1.1793,1.40687,1.46749,1.21234,1.67415,1.89586,1.88215,1.68246,1.48097,1.59678
LFUS,NASDAQ,2.28049,2.35266,2.80885,2.88321,2.88673,2.90803,2.31858,2.28355,2.29916,2.28341,1.99252,2.04463,2.09717,1.90781,1.91549,2.15306,2.17401,2.21402,1.85929,1.85111,2.06516,1.75523,1.09497,0.76103,1.12364,0.96523,0.65874,0.79075,1.14853,1.26469,1.3211,1.53967,1.54908,1.53719,1.63906,1.59697,1.9336,1.7513,2.08767,2.09326,2.34634,1.96864,1.67615,1.92779,2.11118,2.24214,2.16022,2.37219,2.32851,2.50821,2.49853,2.6799,2.98987,2.72234,2.63722,2.26041,1.96768,1.79182,2.09641,1.97879,1.94117,2.2343,2.30244,2.84362,2.71867,2.33927,2.26567,2.15824,2.05658,2.269,2.17075,2.17817,2.35627,2.43195,2.5044,2.49962,2.57037,2.79837,2.89207,3.0083,2.69099,2.84614,2.83589,2.95061,3.09894,2.95238,3.03777,3.0934,2.97868,2.7698,3.05906,2.66647,2.87145,2.57418,2.99565,2.91357,2.92642,3.07604,3.17494,3.09189,3.0486,3.01328,2.94218,2.7072,2.53085,2.5749,3.12632,3.33328,3.25214,3.06337,3.49727,3.71873,3.5557,3.34752,3.38432,3.59686,3.67199,3.70177,3.96784,4.05209,4.1699,4.56192,4.63002,4.37373,4.29241
LIVN,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,96.2931,94.51675,126.34306,27.38095,23.417,23.32969,14.52384,15.85058,19.68104,13.33687,11.36457,12.30718,4.5725,5.74974,6.64828,5.21389,5.21389,5.42838,4.89485,4.4505,5.8366,5.71384,5.12745,6.41943,4.76162,4.74932,5.70906,5.3698,5.31744,5.25499,5.61172,5.18369,4.47358,4.44557,4.56897,4.37707,4.59804,4.95739,5.63863,5.34307,5.94558,6.18181,5.69434,5.72748,7.06044,6.27702,7.49853,7.56074,6.20526,6.9997,7.18705,5.98393,5.67023,5.71514,5.26949,5.88039,6.25324,6.11905,6.00535,5.91758,6.51042,8.17416,7.28919,7.42034,7.66777,7.33081,6.73522,6.79255,6.4324,6.09773,5.6428,5.02756,5.1715,5.1496,5.30313,5.35236,6.73589,6.25269,5.90079,6.27483,5.64326,5.71669,5.63405,10.0818,11.13252,9.8709,10.4219,9.82682,9.84963,1.44478,1.46844,1.31791,1.36254,1.48815,1.61512,1.61634,1.50483,1.19008,1.19801,1.28554,1.42295,1.41376,1.49252
LOB,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73754,6.57402,6.39417,4.93664,2.67837,2.50052,2.85441,2.29875,2.5708,2.78562,2.76004,2.32847,2.22067,2.25597,2.37315,2.63366,2.75914,2.92666,3.22497,3.69998,3.33824,3.74262
LIVE,NASDAQ,2.34823,2.28793,1.7915,1.54609,1.48446,1.44323,1.02077,1.30492,1.20052,1.19379,0.83744,0.67517,0.73884,0.91092,0.71928,0.60423,0.52493,0.47632,0.42557,0.35431,0.38797,0.26838,0.32027,0.22476,0.28735,0.2463,0.22989,0.72109,0.69654,0.50357,0.48284,0.48581,0.62997,0.74015,0.92513,0.92326,0.71506,0.84917,0.35023,0.43636,0.42457,0.40368,0.40926,0.40139,0.2912,0.49005,0.6902,0.73586,0.94983,0.79898,0.65961,1.1556,1.18959,1.17371,1.84005,1.57384,1.1231,1.42914,1.53394,3.97538,3.06534,4.8248,3.97977,3.95481,5.51272,5.66709,10.80447,6.99307,4.45362,4.51874,2.88232,3.17491,3.88395,3.32063,3.86185,4.03739,3.95672,2.73506,2.96389,3.45414,4.40342,4.53605,4.04531,4.38478,6.49794,26.92083,38.80856,34.40611,21.7674,5.04244,5.07784,4.56926,4.06243,2.86639,3.22726,3.35857,3.93006,3.73629,3.80466,4.2078,3.93753,3.82509,3.5499,2.98615,2.40342,2.61034,2.51484,2.38848,2.32479,4.07801,3.92647,3.64781,4.18059,3.685,3.25899,3.63002,1.45918,1.53411,1.46707,1.39529,1.99,1.74348,1.13127,1.07734,1.11566
LPSN,NASDAQ,6.27783,7.46681,7.21512,7.06778,6.22877,5.6935,4.63832,4.80122,5.45572,5.61287,4.81975,4.64732,2.91722,2.34056,1.81046,1.83996,1.94691,1.77212,1.56732,1.59077,1.827,1.67936,1.10808,0.74432,1.39538,1.49238,1.30082,1.63611,1.98317,2.40466,2.75225,2.938,2.82719,3.08968,3.35186,4.27794,4.26501,3.94818,4.46833,4.31818,4.86287,3.4055,3.64964,3.82513,4.02225,4.53841,4.9253,5.27857,5.50462,5.5887,5.02369,5.87547,6.0717,5.46271,6.41553,5.36719,5.07459,3.89359,5.10687,5.35391,4.91416,4.73354,6.13199,6.39018,5.83528,6.25078,6.76355,6.41643,6.09751,6.20732,5.40538,4.47729,4.52868,4.51045,4.86336,4.34155,4.03116,3.00452,2.98193,3.23535,3.38829,3.46785,3.33106,4.14828,5.18623,4.67328,4.49965,4.15317,3.38379,3.28603,3.61999,4.23639,4.61741,4.39165,4.91994,4.69397,4.89462,3.84589,4.15602,3.11276,2.9801,3.03316,3.17311,2.89527,2.77456,2.37955,2.48241,2.46862,2.11999,1.77765,1.61276,2.01157,2.11232,2.56227,2.31098,2.55803,2.96714,3.19683,3.12808,2.90616,2.86767,2.69552,2.85549,2.82776,3.1443
